MsgID.STATE,1527348119.8947570,False,False
MsgID.GLOBAL_POSITION,1527348189.0185163,-122.3979343,37.7949924,5.0020000
MsgID.LOCAL_VELOCITY,1527348189.0185163,3.0500000,0.3100000,-0.0400000
MsgID.LOCAL_POSITION,1527348189.0187001,279.1075745,-42.7578354,-5.0022664
MsgID.LOCAL_VELOCITY,1527348189.0187001,3.0552139,0.3121652,-0.0436042
MsgID.GLOBAL_POSITION,1527348189.2581580,-122.3979342,37.7949994,5.0060000
MsgID.LOCAL_VELOCITY,1527348189.2581580,4.0200000,-0.3500000,0.0300000
MsgID.LOCAL_POSITION,1527348189.2625632,279.8919983,-42.7461472,-5.0064135
MsgID.LOCAL_VELOCITY,1527348189.2625632,4.0223665,-0.3520745,0.0364293
MsgID.GLOBAL_POSITION,1527348189.5066180,-122.3979351,37.7950088,5.0140000
MsgID.LOCAL_VELOCITY,1527348189.5066180,4.6400000,-1.1300000,0.0500000
MsgID.LOCAL_POSITION,1527348189.5133696,280.9593811,-42.8336143,-5.0148544
MsgID.LOCAL_VELOCITY,1527348189.5133696,4.6514311,-1.1556950,0.0640005
MsgID.GLOBAL_POSITION,1527348189.7574804,-122.3979390,37.7950180,5.0150000
MsgID.LOCAL_VELOCITY,1527348189.7574804,4.1400000,-1.6400000,0.1000000
MsgID.LOCAL_POSITION,1527348189.7616875,281.9580383,-43.1730957,-5.0152197
MsgID.LOCAL_VELOCITY,1527348189.7616875,4.1481228,-1.6429896,0.1090964
MsgID.STATE,1527348189.9737084,True,True
MsgID.GLOBAL_HOME,1527348189.9778049,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348190.0185413,-122.3979440,37.7950263,5.0170000
MsgID.LOCAL_VELOCITY,1527348190.0185413,2.8000000,-1.5500000,0.1100000
MsgID.LOCAL_POSITION,1527348190.0187337,282.8785400,-43.6218758,-5.0173993
MsgID.LOCAL_VELOCITY,1527348190.0187337,2.8080730,-1.5516797,0.1112120
MsgID.GLOBAL_POSITION,1527348190.2569478,-122.3979483,37.7950327,5.0110000
MsgID.LOCAL_VELOCITY,1527348190.2569478,2.2600000,-1.1700000,0.1600000
MsgID.LOCAL_POSITION,1527348190.2986155,283.6293640,-44.0326042,-5.0103474
MsgID.LOCAL_VELOCITY,1527348190.2986155,2.3121378,-1.1633551,0.1584953
MsgID.GLOBAL_POSITION,1527348190.5084474,-122.3979536,37.7950399,5.0020000
MsgID.LOCAL_VELOCITY,1527348190.5084474,3.7100000,-0.9300000,0.0800000
MsgID.LOCAL_POSITION,1527348190.5131028,284.3832703,-44.4771347,-5.0023355
MsgID.LOCAL_VELOCITY,1527348190.5131028,3.7148364,-0.9356682,0.0874625
MsgID.GLOBAL_POSITION,1527348190.7568395,-122.3979532,37.7950478,5.0020000
MsgID.LOCAL_VELOCITY,1527348190.7568395,4.9100000,-0.7100000,0.0300000
MsgID.LOCAL_POSITION,1527348190.7635229,285.2615356,-44.4412270,-5.0024481
MsgID.LOCAL_VELOCITY,1527348190.7635229,4.9105868,-0.7104785,0.0378988
MsgID.STATE,1527348190.9740472,True,True
MsgID.GLOBAL_HOME,1527348190.9761367,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348191.0185270,-122.3979555,37.7950608,4.9980000
MsgID.LOCAL_VELOCITY,1527348191.0185270,5.8600000,-0.5100000,0.0200000
MsgID.LOCAL_POSITION,1527348191.0187044,286.7068787,-44.6455841,-4.9988384
MsgID.LOCAL_VELOCITY,1527348191.0187044,5.8654633,-0.5193792,0.0286622
MsgID.GLOBAL_POSITION,1527348191.2582567,-122.3979579,37.7950762,5.0000000
MsgID.LOCAL_VELOCITY,1527348191.2582567,6.8200000,-0.3400000,-0.0100000
MsgID.LOCAL_POSITION,1527348191.2623785,288.4244080,-44.8546181,-5.0000186
MsgID.LOCAL_VELOCITY,1527348191.2623785,6.8288698,-0.3459367,-0.0191845
MsgID.GLOBAL_POSITION,1527348191.5080118,-122.3979580,37.7950909,5.0020000
MsgID.LOCAL_VELOCITY,1527348191.5080118,7.7000000,-0.1900000,-0.0100000
MsgID.LOCAL_POSITION,1527348191.5122404,290.0531921,-44.8678551,-5.0029569
MsgID.LOCAL_VELOCITY,1527348191.5122404,7.7080383,-0.1982785,-0.0126125
MsgID.GLOBAL_POSITION,1527348191.7585826,-122.3979594,37.7951091,5.0020000
MsgID.LOCAL_VELOCITY,1527348191.7585826,8.3900000,-0.1000000,0.0300000
MsgID.LOCAL_POSITION,1527348191.7631133,292.0722351,-44.9908676,-5.0024614
MsgID.LOCAL_VELOCITY,1527348191.7631133,8.3983707,-0.1039474,0.0340093
MsgID.STATE,1527348191.9745317,True,True
MsgID.GLOBAL_HOME,1527348191.9766011,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348192.0188048,-122.3979599,37.7951289,5.0000000
MsgID.LOCAL_VELOCITY,1527348192.0188048,8.7000000,-0.0400000,0.0100000
MsgID.LOCAL_POSITION,1527348192.0192075,294.3112183,-45.0310326,-5.0001554
MsgID.LOCAL_VELOCITY,1527348192.0192075,8.7098780,-0.0461449,0.0182170
MsgID.GLOBAL_POSITION,1527348192.2589245,-122.3979585,37.7951495,4.9980000
MsgID.LOCAL_VELOCITY,1527348192.2589245,8.7900000,-0.0100000,0.0100000
MsgID.LOCAL_POSITION,1527348192.2628722,296.5675354,-44.9104424,-4.9987373
MsgID.LOCAL_VELOCITY,1527348192.2628722,8.7917843,-0.0168970,0.0101694
MsgID.GLOBAL_POSITION,1527348192.5088887,-122.3979590,37.7951700,4.9970000
MsgID.LOCAL_VELOCITY,1527348192.5088887,8.8300000,-0.0200000,0.0000000
MsgID.LOCAL_POSITION,1527348192.5129988,298.8462219,-44.9504051,-4.9978800
MsgID.LOCAL_VELOCITY,1527348192.5129988,8.8399248,-0.0209339,-0.0012506
MsgID.GLOBAL_POSITION,1527348192.7593405,-122.3979590,37.7951895,4.9960000
MsgID.LOCAL_VELOCITY,1527348192.7593405,8.8600000,-0.0100000,0.0000000
MsgID.LOCAL_POSITION,1527348192.7631326,301.0035400,-44.9573975,-4.9961033
MsgID.LOCAL_VELOCITY,1527348192.7631326,8.8699036,-0.0198919,-0.0017544
MsgID.STATE,1527348192.9733903,True,True
MsgID.GLOBAL_HOME,1527348192.9776664,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348193.0185089,-122.3979596,37.7952091,4.9930000
MsgID.LOCAL_VELOCITY,1527348193.0185089,8.8800000,-0.0100000,-0.0300000
MsgID.LOCAL_POSITION,1527348193.0186837,303.1870728,-45.0100937,-4.9937563
MsgID.LOCAL_VELOCITY,1527348193.0186837,8.8885212,-0.0181787,-0.0349892
MsgID.GLOBAL_POSITION,1527348193.2593651,-122.3979611,37.7952272,4.9930000
MsgID.LOCAL_VELOCITY,1527348193.2593651,8.8800000,0.0000000,-0.0200000
MsgID.LOCAL_POSITION,1527348193.2631204,305.2028198,-45.1444511,-4.9934354
MsgID.LOCAL_VELOCITY,1527348193.2631204,8.8871384,-0.0025475,-0.0223185
MsgID.GLOBAL_POSITION,1527348193.5089390,-122.3979609,37.7952480,4.9860000
MsgID.LOCAL_VELOCITY,1527348193.5089390,8.8900000,0.0300000,-0.0500000
MsgID.LOCAL_POSITION,1527348193.5131900,307.5046997,-45.1193848,-4.9868121
MsgID.LOCAL_VELOCITY,1527348193.5131900,8.8951693,0.0356694,-0.0552401
MsgID.GLOBAL_POSITION,1527348193.7594283,-122.3979599,37.7952684,4.9970000
MsgID.LOCAL_VELOCITY,1527348193.7594283,8.8900000,0.0500000,-0.0600000
MsgID.LOCAL_POSITION,1527348193.7639396,309.7727966,-45.0347404,-4.9974999
MsgID.LOCAL_VELOCITY,1527348193.7639396,8.8966465,0.0535906,-0.0638865
MsgID.STATE,1527348193.9734969,True,True
MsgID.GLOBAL_HOME,1527348193.9767215,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348194.0185103,-122.3979584,37.7952877,5.0020000
MsgID.LOCAL_VELOCITY,1527348194.0185103,8.8800000,0.0300000,-0.0200000
MsgID.LOCAL_POSITION,1527348194.0186980,312.0041809,-44.8991966,-5.0022111
MsgID.LOCAL_VELOCITY,1527348194.0186980,8.8784781,0.0351234,-0.0137039
MsgID.GLOBAL_POSITION,1527348194.2591794,-122.3979586,37.7953077,5.0060000
MsgID.LOCAL_VELOCITY,1527348194.2591794,8.8700000,-0.0100000,0.0000000
MsgID.LOCAL_POSITION,1527348194.2639620,314.1371155,-44.9186935,-5.0067353
MsgID.LOCAL_VELOCITY,1527348194.2639620,8.8776436,-0.0184133,0.0055856
MsgID.GLOBAL_POSITION,1527348194.5105839,-122.3979589,37.7953280,5.0070000
MsgID.LOCAL_VELOCITY,1527348194.5105839,8.8600000,-0.0500000,0.0700000
MsgID.LOCAL_POSITION,1527348194.5190926,316.3946533,-44.9498405,-5.0076203
MsgID.LOCAL_VELOCITY,1527348194.5190926,8.8659210,-0.0546765,0.0782990
MsgID.GLOBAL_POSITION,1527348194.7592824,-122.3979604,37.7953480,5.0110000
MsgID.LOCAL_VELOCITY,1527348194.7592824,8.8800000,-0.0500000,0.0400000
MsgID.LOCAL_POSITION,1527348194.7704074,318.6372375,-45.0837593,-5.0117021
MsgID.LOCAL_VELOCITY,1527348194.7704074,8.8819294,-0.0528944,0.0442673
MsgID.STATE,1527348194.9735758,True,True
MsgID.GLOBAL_HOME,1527348194.9786918,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348195.0185211,-122.3979591,37.7953666,5.0120000
MsgID.LOCAL_VELOCITY,1527348195.0185211,8.3300000,0.0200000,0.1500000
MsgID.LOCAL_POSITION,1527348195.0212123,320.7069092,-44.9647903,-5.0119629
MsgID.LOCAL_VELOCITY,1527348195.0212123,8.3212919,0.0294317,0.1588352
MsgID.GLOBAL_POSITION,1527348195.2589986,-122.3979574,37.7953852,5.0140000
MsgID.LOCAL_VELOCITY,1527348195.2589986,6.4900000,0.0000000,0.1000000
MsgID.LOCAL_POSITION,1527348195.2698896,322.7497559,-44.8158569,-5.0143723
MsgID.LOCAL_VELOCITY,1527348195.2698896,6.4941816,0.0058250,0.1035428
MsgID.GLOBAL_POSITION,1527348195.5096412,-122.3979578,37.7953978,5.0160000
MsgID.LOCAL_VELOCITY,1527348195.5096412,5.4700000,-0.4400000,0.1600000
MsgID.LOCAL_POSITION,1527348195.5508027,324.2187805,-44.8507652,-5.0157022
MsgID.LOCAL_VELOCITY,1527348195.5508027,5.4799724,-0.4976418,0.1589908
MsgID.GLOBAL_POSITION,1527348195.7608817,-122.3979600,37.7954090,5.0080000
MsgID.LOCAL_VELOCITY,1527348195.7608817,5.4300000,-1.2700000,0.1300000
MsgID.LOCAL_POSITION,1527348195.7716312,325.4002991,-45.0435219,-5.0085678
MsgID.LOCAL_VELOCITY,1527348195.7716312,5.4310851,-1.2731316,0.1362906
MsgID.STATE,1527348195.9746265,True,True
MsgID.GLOBAL_HOME,1527348195.9782541,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348196.0185106,-122.3979652,37.7954219,4.9990000
MsgID.LOCAL_VELOCITY,1527348196.0185106,4.1100000,-1.5000000,0.0700000
MsgID.LOCAL_POSITION,1527348196.0215843,326.8318481,-45.5110664,-4.9996428
MsgID.LOCAL_VELOCITY,1527348196.0215843,4.1131449,-1.5004656,0.0730873
MsgID.GLOBAL_POSITION,1527348196.2612226,-122.3979711,37.7954297,4.9990000
MsgID.LOCAL_VELOCITY,1527348196.2612226,3.1800000,-1.8300000,0.0000000
MsgID.LOCAL_POSITION,1527348196.3025460,327.7254028,-46.0530281,-4.9996333
MsgID.LOCAL_VELOCITY,1527348196.3025460,3.1963551,-1.8760835,0.0011795
MsgID.GLOBAL_POSITION,1527348196.5108652,-122.3979773,37.7954363,4.9960000
MsgID.LOCAL_VELOCITY,1527348196.5108652,3.7600000,-2.5900000,-0.0300000
MsgID.LOCAL_POSITION,1527348196.5201979,328.4339905,-46.5840569,-4.9969149
MsgID.LOCAL_VELOCITY,1527348196.5201979,3.7682428,-2.5941598,-0.0312656
MsgID.GLOBAL_POSITION,1527348196.7612703,-122.3979829,37.7954441,4.9950000
MsgID.LOCAL_VELOCITY,1527348196.7612703,3.4100000,-2.5700000,-0.0100000
MsgID.LOCAL_POSITION,1527348196.7699361,329.3208923,-47.0891190,-4.9950004
MsgID.LOCAL_VELOCITY,1527348196.7699361,3.3918378,-2.5705557,-0.0139583
MsgID.STATE,1527348196.9752457,True,True
MsgID.GLOBAL_HOME,1527348196.9800675,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348197.0226941,-122.3979898,37.7954503,4.9870000
MsgID.LOCAL_VELOCITY,1527348197.0226941,2.1300000,-2.0300000,-0.0700000
MsgID.LOCAL_POSITION,1527348197.0234923,329.9987488,-47.7106247,-4.9876089
MsgID.LOCAL_VELOCITY,1527348197.0234923,2.1013386,-2.0137546,-0.0777286
MsgID.GLOBAL_POSITION,1527348197.2610760,-122.3979956,37.7954538,4.9940000
MsgID.LOCAL_VELOCITY,1527348197.2610760,1.6200000,-1.5200000,-0.1300000
MsgID.LOCAL_POSITION,1527348197.3025246,330.3925171,-48.2250557,-4.9953599
MsgID.LOCAL_VELOCITY,1527348197.3025246,1.6528825,-1.5230669,-0.1332539
MsgID.GLOBAL_POSITION,1527348197.5115862,-122.3979998,37.7954601,4.9970000
MsgID.LOCAL_VELOCITY,1527348197.5115862,2.9600000,-1.4300000,-0.0600000
MsgID.LOCAL_POSITION,1527348197.5204570,331.0796204,-48.5843048,-4.9975505
MsgID.LOCAL_VELOCITY,1527348197.5204570,2.9637022,-1.4395562,-0.0607938
MsgID.GLOBAL_POSITION,1527348197.7610793,-122.3980034,37.7954672,4.9970000
MsgID.LOCAL_VELOCITY,1527348197.7610793,4.0700000,-1.0800000,-0.0700000
MsgID.LOCAL_POSITION,1527348197.7719760,331.9011841,-48.9155655,-4.9972286
MsgID.LOCAL_VELOCITY,1527348197.7719760,4.0944257,-1.0667465,-0.0799746
MsgID.STATE,1527348197.9756954,True,True
MsgID.GLOBAL_HOME,1527348197.9779606,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348198.0187738,-122.3980058,37.7954772,4.9920000
MsgID.LOCAL_VELOCITY,1527348198.0187738,3.9800000,-0.6100000,-0.0100000
MsgID.LOCAL_POSITION,1527348198.0210099,332.9781494,-49.1192017,-4.9927931
MsgID.LOCAL_VELOCITY,1527348198.0210099,3.9862204,-0.6141896,-0.0152117
MsgID.GLOBAL_POSITION,1527348198.2601912,-122.3980075,37.7954864,4.9870000
MsgID.LOCAL_VELOCITY,1527348198.2601912,2.7700000,-0.1700000,-0.0500000
MsgID.LOCAL_POSITION,1527348198.2708874,333.9949951,-49.2701950,-4.9870191
MsgID.LOCAL_VELOCITY,1527348198.2708874,2.7781503,-0.1722172,-0.0529375
MsgID.GLOBAL_POSITION,1527348198.5103278,-122.3980075,37.7954894,4.9920000
MsgID.LOCAL_VELOCITY,1527348198.5103278,2.0700000,-0.0900000,-0.0600000
MsgID.LOCAL_POSITION,1527348198.5545273,334.3335266,-49.2657814,-4.9926081
MsgID.LOCAL_VELOCITY,1527348198.5545273,2.0757306,-0.0995087,-0.0663355
MsgID.GLOBAL_POSITION,1527348198.7602284,-122.3980083,37.7954946,4.9890000
MsgID.LOCAL_VELOCITY,1527348198.7602284,3.4300000,-0.1300000,-0.0700000
MsgID.LOCAL_POSITION,1527348198.7709482,334.9306946,-49.3426170,-4.9897842
MsgID.LOCAL_VELOCITY,1527348198.7709482,3.4762533,-0.1333360,-0.0784569
MsgID.STATE,1527348198.9751251,True,True
MsgID.GLOBAL_HOME,1527348198.9779630,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348199.0188243,-122.3980094,37.7955044,4.9920000
MsgID.LOCAL_VELOCITY,1527348199.0188243,4.6500000,-0.1400000,-0.0800000
MsgID.LOCAL_POSITION,1527348199.0228739,335.9945984,-49.4310036,-4.9922495
MsgID.LOCAL_VELOCITY,1527348199.0228739,4.6575994,-0.1498515,-0.0863924
MsgID.GLOBAL_POSITION,1527348199.2619894,-122.3980078,37.7955170,4.9960000
MsgID.LOCAL_VELOCITY,1527348199.2619894,5.6300000,-0.1600000,-0.0700000
MsgID.LOCAL_POSITION,1527348199.2712629,337.4952087,-49.2875748,-4.9972734
MsgID.LOCAL_VELOCITY,1527348199.2712629,5.6945338,-0.1664735,-0.0703944
MsgID.GLOBAL_POSITION,1527348199.5116496,-122.3980073,37.7955306,5.0030000
MsgID.LOCAL_VELOCITY,1527348199.5116496,6.5800000,-0.1900000,-0.0400000
MsgID.LOCAL_POSITION,1527348199.5229509,338.9390564,-49.2518349,-5.0033555
MsgID.LOCAL_VELOCITY,1527348199.5229509,6.6048360,-0.2003440,-0.0418516
MsgID.GLOBAL_POSITION,1527348199.7613487,-122.3980101,37.7955459,5.0010000
MsgID.LOCAL_VELOCITY,1527348199.7613487,7.4500000,-0.2400000,0.0400000
MsgID.LOCAL_POSITION,1527348199.7728188,340.6926880,-49.5116730,-5.0011787
MsgID.LOCAL_VELOCITY,1527348199.7728188,7.4941850,-0.2437525,0.0308323
MsgID.STATE,1527348199.9786901,True,True
MsgID.GLOBAL_HOME,1527348199.9798956,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348200.0266058,-122.3980114,37.7955651,5.0040000
MsgID.LOCAL_VELOCITY,1527348200.0266058,8.2700000,-0.2400000,-0.0100000
MsgID.LOCAL_POSITION,1527348200.0272746,342.7379150,-49.6086502,-5.0046515
MsgID.LOCAL_VELOCITY,1527348200.0272746,8.2710152,-0.2428352,-0.0110198
MsgID.GLOBAL_POSITION,1527348200.2624454,-122.3980109,37.7955846,5.0090000
MsgID.LOCAL_VELOCITY,1527348200.2624454,8.6400000,-0.2200000,0.0500000
MsgID.LOCAL_POSITION,1527348200.2734942,344.9913330,-49.5661926,-5.0093608
MsgID.LOCAL_VELOCITY,1527348200.2734942,8.6515980,-0.2256324,0.0553565
MsgID.GLOBAL_POSITION,1527348200.5136361,-122.3980117,37.7956023,5.0060000
MsgID.LOCAL_VELOCITY,1527348200.5136361,8.7600000,-0.2300000,0.0300000
MsgID.LOCAL_POSITION,1527348200.5230160,347.0278320,-49.6533012,-5.0061212
MsgID.LOCAL_VELOCITY,1527348200.5230160,8.7709703,-0.2392516,0.0438228
MsgID.GLOBAL_POSITION,1527348200.7619326,-122.3980132,37.7956220,5.0050000
MsgID.LOCAL_VELOCITY,1527348200.7619326,8.8200000,-0.2400000,0.0500000
MsgID.LOCAL_POSITION,1527348200.7725282,349.1110229,-49.7717438,-5.0049276
MsgID.LOCAL_VELOCITY,1527348200.7725282,8.8231554,-0.2409910,0.0597390
MsgID.STATE,1527348200.9786205,True,True
MsgID.GLOBAL_HOME,1527348200.9813852,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348201.0227387,-122.3980133,37.7956427,4.9970000
MsgID.LOCAL_VELOCITY,1527348201.0227387,8.8600000,-0.2100000,0.0400000
MsgID.LOCAL_POSITION,1527348201.0234790,351.4104614,-49.7758408,-4.9973221
MsgID.LOCAL_VELOCITY,1527348201.0234790,8.8626089,-0.2162903,0.0421540
MsgID.GLOBAL_POSITION,1527348201.2649801,-122.3980120,37.7956606,4.9980000
MsgID.LOCAL_VELOCITY,1527348201.2649801,8.8900000,-0.2200000,-0.0200000
MsgID.LOCAL_POSITION,1527348201.2735014,353.5188904,-49.6676636,-4.9988618
MsgID.LOCAL_VELOCITY,1527348201.2735014,8.8926668,-0.2344569,-0.0321309
MsgID.GLOBAL_POSITION,1527348201.5204883,-122.3980140,37.7956819,4.9990000
MsgID.LOCAL_VELOCITY,1527348201.5204883,8.8700000,-0.3200000,0.0000000
MsgID.LOCAL_POSITION,1527348201.5226488,355.8186340,-49.8520966,-4.9999976
MsgID.LOCAL_VELOCITY,1527348201.5226488,8.8770227,-0.3318802,-0.0047079
MsgID.GLOBAL_POSITION,1527348201.7644260,-122.3980155,37.7957029,5.0000000
MsgID.LOCAL_VELOCITY,1527348201.7644260,8.2400000,-0.3000000,0.0100000
MsgID.LOCAL_POSITION,1527348201.7740092,358.0816650,-49.9728775,-5.0004106
MsgID.LOCAL_VELOCITY,1527348201.7740092,8.2330561,-0.3085676,0.0189122
MsgID.STATE,1527348201.9772205,True,True
MsgID.GLOBAL_HOME,1527348201.9816666,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348202.0227880,-122.3980159,37.7957196,4.9990000
MsgID.LOCAL_VELOCITY,1527348202.0227880,6.3300000,-0.2100000,-0.0200000
MsgID.LOCAL_POSITION,1527348202.0233474,359.9519348,-50.0142403,-4.9995484
MsgID.LOCAL_VELOCITY,1527348202.0233474,6.2851439,-0.2105859,-0.0242438
MsgID.GLOBAL_POSITION,1527348202.2650726,-122.3980169,37.7957306,5.0030000
MsgID.LOCAL_VELOCITY,1527348202.2650726,5.0600000,-0.6500000,0.0000000
MsgID.LOCAL_POSITION,1527348202.3067756,361.1417542,-50.1036034,-5.0031738
MsgID.LOCAL_VELOCITY,1527348202.3067756,5.0606627,-0.6626217,0.0037391
MsgID.GLOBAL_POSITION,1527348202.5166357,-122.3980216,37.7957411,5.0050000
MsgID.LOCAL_VELOCITY,1527348202.5166357,5.0000000,-1.8000000,-0.0200000
MsgID.LOCAL_POSITION,1527348202.5247962,362.4361877,-50.5752983,-5.0061150
MsgID.LOCAL_VELOCITY,1527348202.5247962,4.9808631,-1.9109875,-0.0096460
MsgID.GLOBAL_POSITION,1527348202.7665186,-122.3980276,37.7957543,5.0020000
MsgID.LOCAL_VELOCITY,1527348202.7665186,4.3500000,-2.8900000,-0.0100000
MsgID.LOCAL_POSITION,1527348202.7751646,363.8405457,-51.0920219,-5.0024881
MsgID.LOCAL_VELOCITY,1527348202.7751646,4.2844243,-2.9565876,-0.0022606
MsgID.STATE,1527348202.9776800,True,True
MsgID.GLOBAL_HOME,1527348202.9817860,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348203.0228920,-122.3980358,37.7957612,4.9980000
MsgID.LOCAL_VELOCITY,1527348203.0228920,3.0600000,-3.5300000,0.0000000
MsgID.LOCAL_POSITION,1527348203.0252023,364.5368347,-51.7807770,-4.9986205
MsgID.LOCAL_VELOCITY,1527348203.0252023,3.0612798,-3.5310473,0.0063786
MsgID.GLOBAL_POSITION,1527348203.2672694,-122.3980463,37.7957659,5.0020000
MsgID.LOCAL_VELOCITY,1527348203.2672694,1.6100000,-3.6000000,0.0100000
MsgID.LOCAL_POSITION,1527348203.2738106,365.0741882,-52.7569160,-5.0027895
MsgID.LOCAL_VELOCITY,1527348203.2738106,1.5426515,-3.5918708,0.0120887
MsgID.GLOBAL_POSITION,1527348203.5183957,-122.3980546,37.7957689,4.9950000
MsgID.LOCAL_VELOCITY,1527348203.5183957,0.2300000,-3.0300000,0.0200000
MsgID.LOCAL_POSITION,1527348203.5252361,365.3944702,-53.4816628,-4.9953651
MsgID.LOCAL_VELOCITY,1527348203.5252361,0.1694052,-2.9988630,0.0104160
MsgID.GLOBAL_POSITION,1527348203.7674763,-122.3980621,37.7957682,4.9960000
MsgID.LOCAL_VELOCITY,1527348203.7674763,-0.8200000,-2.1400000,0.0000000
MsgID.LOCAL_POSITION,1527348203.7737997,365.3043518,-54.1478691,-4.9959764
MsgID.LOCAL_VELOCITY,1527348203.7737997,-0.8621234,-2.1069183,0.0053228
MsgID.STATE,1527348203.9783063,True,True
MsgID.GLOBAL_HOME,1527348203.9811566,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348204.0227084,-122.3980675,37.7957655,4.9980000
MsgID.LOCAL_VELOCITY,1527348204.0227084,-1.5100000,-0.9700000,0.0000000
MsgID.LOCAL_POSITION,1527348204.0240002,364.9848022,-54.6072006,-4.9982791
MsgID.LOCAL_VELOCITY,1527348204.0240002,-1.5398473,-0.8969340,0.0027282
MsgID.GLOBAL_POSITION,1527348204.2689636,-122.3980673,37.7957616,5.0030000
MsgID.LOCAL_VELOCITY,1527348204.2689636,-1.6600000,0.1200000,-0.0200000
MsgID.LOCAL_POSITION,1527348204.2757511,364.5490723,-54.5828705,-5.0037484
MsgID.LOCAL_VELOCITY,1527348204.2757511,-1.6540642,0.1744388,-0.0246266
MsgID.GLOBAL_POSITION,1527348204.5174026,-122.3980686,37.7957584,5.0050000
MsgID.LOCAL_VELOCITY,1527348204.5174026,-1.0000000,0.6000000,0.0000000
MsgID.LOCAL_POSITION,1527348204.5629635,364.2202148,-54.6951561,-5.0059514
MsgID.LOCAL_VELOCITY,1527348204.5629635,-1.0010024,0.6038282,-0.0033668
MsgID.GLOBAL_POSITION,1527348204.7682874,-122.3980664,37.7957568,5.0050000
MsgID.LOCAL_VELOCITY,1527348204.7682874,0.3800000,0.7700000,0.0100000
MsgID.LOCAL_POSITION,1527348204.7749209,364.0441589,-54.4769173,-5.0052395
MsgID.LOCAL_VELOCITY,1527348204.7749209,0.4773382,0.7857336,0.0169979
MsgID.STATE,1527348204.9772739,True,True
MsgID.GLOBAL_HOME,1527348204.9813235,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348205.0228472,-122.3980633,37.7957595,4.9960000
MsgID.LOCAL_VELOCITY,1527348205.0228472,1.6800000,0.8000000,0.0100000
MsgID.LOCAL_POSITION,1527348205.0255122,364.3489990,-54.2216454,-4.9961748
MsgID.LOCAL_VELOCITY,1527348205.0255122,1.7010044,0.7991050,0.0196676
MsgID.GLOBAL_POSITION,1527348205.2684693,-122.3980612,37.7957661,4.9990000
MsgID.LOCAL_VELOCITY,1527348205.2684693,2.4400000,0.5800000,-0.0300000
MsgID.LOCAL_POSITION,1527348205.2749035,365.1140747,-54.0301437,-5.0000653
MsgID.LOCAL_VELOCITY,1527348205.2749035,2.4558327,0.5697828,-0.0409307
MsgID.GLOBAL_POSITION,1527348205.5179632,-122.3980594,37.7957698,5.0000000
MsgID.LOCAL_VELOCITY,1527348205.5179632,2.5700000,0.3700000,0.0100000
MsgID.LOCAL_POSITION,1527348205.5592930,365.5208740,-53.8670235,-5.0001292
MsgID.LOCAL_VELOCITY,1527348205.5592930,2.6220548,0.3650526,0.0302588
MsgID.GLOBAL_POSITION,1527348205.7673638,-122.3980581,37.7957761,4.9930000
MsgID.LOCAL_VELOCITY,1527348205.7673638,3.7000000,0.2200000,0.0200000
MsgID.LOCAL_POSITION,1527348205.7761433,366.2469788,-53.7622757,-4.9932303
MsgID.LOCAL_VELOCITY,1527348205.7761433,3.7904685,0.2163931,0.0260634
MsgID.STATE,1527348205.9782202,True,True
MsgID.GLOBAL_HOME,1527348205.9807410,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1527348206.0227599,-122.3980588,37.7957859,4.9950000
MsgID.LOCAL_VELOCITY,1527348206.0227599,4.9000000,0.0700000,-0.0500000
MsgID.LOCAL_POSITION,1527348206.0271122,367.2985229,-53.8276749,-4.9953871
MsgID.LOCAL_VELOCITY,1527348206.0271122,4.9214816,0.0757772,-0.0572744
MsgID.GLOBAL_POSITION,1527348206.2690690,-122.3980603,37.7957996,4.9960000
MsgID.LOCAL_VELOCITY,1527348206.2690690,5.8500000,-0.0400000,0.0000000
MsgID.LOCAL_POSITION,1527348206.2754464,368.9093933,-53.9557877,-4.9962835
MsgID.LOCAL_VELOCITY,1527348206.2754464,5.9162273,-0.0507919,0.0003575
MsgID.GLOBAL_POSITION,1527348206.5187869,-122.3980578,37.7958147,4.9920000
